"Gene"	"SK_MEL_1316A_T"	"SK_MEL_1313A_T"	"SK_MEL_1306A_T"	"SK_MEL_1331A_T"	"SK_MEL_1313B_T"	"SK_MEL_1306B_T"	"SK_MEL_1331B_T"	"SK_MEL_1299A_T"	"SK_MEL_1058B_T"	"SK_MEL_1327A_T"	"SK_MEL_1330A_T"	"SK_MEL_1328A_T"	"SK_MEL_1299B_T"	"SK_MEL_1330B_T"	"SK_MEL_1327B_T"
"RP4-753F5.1"	6.91054839286896	0.762356015281203	10.8954837382012	1.78166462476696	4.61064537572835	7.44380620049319	8.58485749477882	7.6859353892865	3.41932160594518	6.13612518229891	1.85440994834342	9.35861288352839	7.56290990049506	6.71317733655313	2.93882389484125
"RNA5SP55"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-27K13.3"	6.91054839286896	4.57413609168722	4.53978489091716	2.67249693715044	1.53688179190945	2.97752248019728	5.72323832985254	5.97794974722283	0.854830401486296	12.2722503645978	22.252919380121	6.23907525568559	9.83178287064358	11.1886288942552	10.2858836319444
"MIR942"	0	0	0	0	0	0	0	0.853992821031833	0	0	0	0	0.756290990049506	0	0
"RPS15AP9"	0.987221198981281	0	0	0	0	0	0	0	0	0	0	0	0.756290990049506	0	0
"Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-188D8.1"	39.4888479592512	24.3953924889985	17.2511825854852	21.3799754972035	13.831936127185	25.3089410816769	48.6475258037466	13.6638851365093	3.41932160594518	13.294937894981	37.0881989668683	32.2352221543756	23.4450206915347	49.229967134723	24.9800031061506
"RP4-675C20.4"	1.97444239796256	2.28706804584361	3.63182791273372	0	1.53688179190945	2.23314186014796	2.86161916492627	0.853992821031833	0.854830401486296	0	3.70881989668683	0	1.51258198009901	6.71317733655313	4.40823584226187
"VPS25P1"	0	0	0	0	0	0	0	0.853992821031833	0	0	0	0	0	2.23772577885104	0
"AL365331.2"	10.8594331887941	6.09884812224962	5.44774186910059	15.1441493105191	15.3688179190945	2.97752248019728	0	5.97794974722283	1.70966080297259	3.06806259114946	1.85440994834342	5.19922937973799	6.05032792039605	7.83204022597866	7.34705973710312
"SNORA40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-134N8.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AL390877.1"	29.6166359694384	25.9201045195609	7.26365582546745	20.48914318482	12.2950543352756	24.5645604616275	17.1697149895576	35.0137056623051	32.4835552564792	47.043626397625	24.1073293284644	14.5578422632664	47.6463323731189	35.8036124616167	47.02118231746
"RNA5SP56"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSMC1P12"	23.6933087755507	15.2471203056241	29.9625802800532	8.90832312383479	13.831936127185	16.376373641085	15.7389054070945	28.1817630940505	12.8224560222944	20.453750607663	16.6896895350908	9.35861288352839	17.3946927711386	20.1395320096594	12.4900015530753
"RP4-630J13.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP4-712E4.1"	0	0	0.907956978183431	0	0	0	0	0	0	0	0	0	0	0	0
"RP4-712E4.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"WARS2-IT1"	15.7955391837005	0	5.44774186910059	0	0	1.48876124009864	5.72323832985254	2.5619784630955	0	8.18150024306522	35.2337890185249	20.796917518952	1.51258198009901	4.47545155770209	2.93882389484125
"RBMX2P3"	0	6.09884812224962	9.98752676001774	3.56332924953392	3.0737635838189	5.21066434034524	4.29242874738941	4.26996410515916	3.41932160594518	2.0453750607663	0	3.1195376278428	3.02516396019803	7.83204022597866	3.67352986855156
"RPS3AP12"	0.987221198981281	0.762356015281203	2.72387093455029	0.890832312383479	3.0737635838189	1.48876124009864	1.43080958246314	0.853992821031833	0	0	1.85440994834342	2.0796917518952	0	6.71317733655313	0.734705973710312
"RPL6P2"	0	0	0	0.890832312383479	1.53688179190945	0	0	0	0	1.02268753038315	3.70881989668683	0	0	0	0
"RNU1-75P"	8.88499079083153	0	0	0	0	0	7.15404791231568	0	0	3.06806259114946	27.8161492251513	4.15938350379039	0	0	0
"HAO2-IT1"	4.9361059949064	0	0	0	0	0.744380620049319	0	0	0	6.13612518229891	24.1073293284644	8.31876700758079	0	0	0
"HSD3BP2"	3.94888479592512	0	1.81591395636686	0	0	0.744380620049319	0	0	0	2.0453750607663	11.1264596900605	4.15938350379039	0	0	0.734705973710312
"GAPDHP23"	39.4888479592512	0	6.35569884728402	1.78166462476696	0	87.8369131658197	4.29242874738941	1.70798564206367	0.854830401486296	0	20.3985094317776	7.27892113163319	2.26887297014852	0	1.46941194742062
"HSD3BP1"	0	0	0	0	0	0	0	0	0	1.02268753038315	0	0	0	0	0
"GAPDHP58"	11.8466543877754	0.762356015281203	0.907956978183431	0.890832312383479	6.14752716763779	52.8510240235017	1.43080958246314	1.70798564206367	0	1.02268753038315	0	0	0.756290990049506	0	1.46941194742062
"GAPDHP32"	76.0160323215586	0	56.2933326473727	28.5066339962713	0	118.356518587842	34.3394299791153	24.7657918099232	5.98381281040407	28.6352508507283	12.9808696384039	11.4383046354236	54.4529512835645	40.2790640193188	32.3270628432537
"HSD3BP3"	4.9361059949064	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GAPDHP27"	15.7955391837005	0.762356015281203	15.4352686291183	0	0	77.4155844851292	2.86161916492627	6.83194256825466	0.854830401486296	5.11343765191576	1.85440994834342	3.1195376278428	7.56290990049506	3.35658866827657	6.61235376339281
"HSD3BP4"	0.987221198981281	0.762356015281203	0	0	0	0.744380620049319	0	0	0	1.02268753038315	5.56322984503025	0	0	0	0
"GAPDHP33"	57.2588295409143	0	32.6864512146035	6.23582618668436	0	47.6403596831564	50.0783353862098	10.247913852382	2.56449120445889	13.294937894981	1.85440994834342	4.15938350379039	4.53774594029704	7.83204022597866	19.1023553164681
"LINC00622"	470.904511914071	26.6824605348421	1450.91525113712	203.109767223433	132.171834104213	906.655595220071	432.104493903867	311.707379676619	235.933190810218	554.296641467668	109.410186952262	284.917770009642	436.379901258565	462.090373332741	610.54066415327
"HSD3BP5"	0	0	0	0	0	1.48876124009864	0	2.5619784630955	0	0	0	0	3.78145495024753	0	0.734705973710312
"PFN1P9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NOTCH2P1"	0	0	0	0	0	0	0	0	0	0	1.85440994834342	0	0	0	0
"RP11-114O18.1"	1.97444239796256	0	0	0	0	0	1.43080958246314	0	0	0	0	0	0	2.23772577885104	0
"RNU6-465P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-472G23.1"	1.97444239796256	9.91062819865564	9.07956978183431	8.01749081145131	4.61064537572835	5.21066434034524	5.72323832985254	50.3855764408781	2.56449120445889	8.18150024306522	38.9426089152118	32.2352221543756	24.9576026716337	67.1317733655313	8.81647168452375
"7SK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"U1"	0.987221198981281	0	0	0	0	1.48876124009864	0	0	0	0	0	0	0	1.11886288942552	0
"PFN1P2"	26.6549723724946	7.62356015281203	2.72387093455029	18.7074785600531	4.61064537572835	7.44380620049319	44.3550970563572	63.1954687563556	5.98381281040407	24.5445007291956	29.6705591734947	28.0758386505852	41.5960044527228	34.6847495721912	41.1435345277775
"U2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7SK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNVU1-19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PPIAL4B"	0	2.28706804584361	7.26365582546745	0.890832312383479	4.61064537572835	0.744380620049319	0	1.70798564206367	5.98381281040407	0	0	3.1195376278428	3.78145495024753	1.11886288942552	2.93882389484125
"RNVU1-20"	0.987221198981281	0.762356015281203	14.5273116509349	3.56332924953392	6.14752716763779	2.97752248019728	0	0	0.854830401486296	2.0453750607663	0	0	0.756290990049506	2.23772577885104	1.46941194742062
"U1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-118O6.4"	0	0.762356015281203	0.907956978183431	0	0	0	0	0.853992821031833	0	0	1.85440994834342	2.0796917518952	1.51258198009901	2.23772577885104	0
"RP11-439A17.10"	1.97444239796256	0.762356015281203	0	5.34499387430088	1.53688179190945	8.93256744059183	11.4464766597051	3.41597128412733	0.854830401486296	16.3630004861304	0	1.0398458759476	1.51258198009901	93.9844827117439	17.6329433690475
"RP11-439A17.9"	0	0.762356015281203	0	0	0	0	1.43080958246314	0	0	2.0453750607663	1.85440994834342	0	0	8.95090311540418	4.40823584226187
"HIST2H2BA"	0.987221198981281	7.62356015281203	0.907956978183431	17.8166462476696	4.61064537572835	18.609515501233	10.015667077242	6.83194256825466	6.83864321189037	22.4991256684293	7.41763979337367	4.15938350379039	4.53774594029704	194.682142760041	31.5923568695434
"RP11-439A17.4"	0	0	0.907956978183431	0.890832312383479	0	1.48876124009864	1.43080958246314	0	0	0	0	0	0	1.11886288942552	1.46941194742062
"HIST2H3DP1"	0	0	2.72387093455029	4.4541615619174	1.53688179190945	2.97752248019728	2.86161916492627	0.853992821031833	1.70966080297259	1.02268753038315	0	1.0398458759476	0.756290990049506	39.1602011298933	5.8776477896825
"RP11-439A17.5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-219N22.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SRGAP2-AS1"	0	0	0	0	0	0	0	0	0.854830401486296	0	0	0	0	0	0.734705973710312
"RP11-344P13.3"	13.8210967857379	9.14827218337443	11.8034407163846	10.6899877486018	9.22129075145669	13.3988511608877	18.6005245720208	7.6859353892865	8.54830401486296	8.18150024306522	7.41763979337367	11.4383046354236	3.78145495024753	6.71317733655313	18.3676493427578
"RP11-344P13.6"	52.3227235460079	1.52471203056241	1.81591395636686	0.890832312383479	9.22129075145669	17.1207542611343	10.015667077242	4.26996410515916	0.854830401486296	18.4083755468967	133.517516280726	29.1156845265328	0	4.47545155770209	3.67352986855156
"RP11-344P13.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-333M13.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-333M13.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-13I23.3"	0	23.6330364737173	0	14.2533169981357	43.0326901734646	0.744380620049319	5.72323832985254	11.1019066734138	7.69347361337666	9.20418777344837	0	6.23907525568559	11.3443648507426	16.7829433413828	4.40823584226187
"5S_rRNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-13I23.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-13I23.1"	0	0	0	0	0	0.744380620049319	0	0	0	1.02268753038315	0	0	0	0	0
"NKAIN1P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-763B22.7"	0	0	0	0	0	0	0	0	0	3.06806259114946	0	0	0	0	0
"RP11-763B22.6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46941194742062
"RP11-744H18.1"	1.97444239796256	0.762356015281203	0	0	0	0.744380620049319	1.43080958246314	2.5619784630955	0	2.0453750607663	3.70881989668683	2.0796917518952	0	0	0
"NBPF17P"	0	0	0	0	0	0	0	0	0	1.02268753038315	0	1.0398458759476	0.756290990049506	0	0
"PFN1P12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU1-114P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNVU1-17"	0.987221198981281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU1-92P"	0	0	0	0	0	0.744380620049319	0	0	0	0	0	0	0	0	0
"RNVU1-18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-403I13.5"	301.102465689291	50.3154970085594	14.5273116509349	57.0132679925427	272.028077167972	5.21066434034524	317.639727306816	2.5619784630955	4.27415200743148	126.813253767511	311.540871321694	18.7172257670568	3.78145495024753	29.0904351250636	12.4900015530753
"FAM91A3P"	8.88499079083153	1.52471203056241	3.63182791273372	1.78166462476696	0	5.21066434034524	0	4.26996410515916	4.27415200743148	9.20418777344837	5.56322984503025	0	6.80661891044556	16.7829433413828	7.34705973710312
"RP11-403I13.10"	0	0	0	0	1.53688179190945	0	0	0	0	0	0	0	0	0	0
"RP11-403I13.7"	0	2.28706804584361	5.44774186910059	0	9.22129075145669	17.1207542611343	0	2.5619784630955	2.56449120445889	3.06806259114946	1.85440994834342	4.15938350379039	0.756290990049506	6.71317733655313	3.67352986855156
"RNU1-143P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-403I13.9"	0.987221198981281	0	0.907956978183431	0	0	0.744380620049319	0	0.853992821031833	0	0	0	0	0.756290990049506	0	0
"RP5-998N21.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP5-998N21.7"	0	2.28706804584361	0	7.12665849906783	0	0	0	0.853992821031833	0	1.02268753038315	0	0	0.756290990049506	0	0.734705973710312
"RPL22P5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SRGAP2D"	28.6294147704571	23.6330364737173	2.72387093455029	19.5983108724365	3.0737635838189	5.21066434034524	5.72323832985254	45.2616195146871	42.7415200743148	66.4746894749049	12.9808696384039	1.0398458759476	46.8900413830694	39.1602011298933	66.8582436076384
"IGKV1OR1-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-248H7.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-248H7.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5S_rRNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DRD5P2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PPIAL4E"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-666A1.7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNVU1-15"	0.987221198981281	15.2471203056241	2.72387093455029	19.5983108724365	3.0737635838189	4.46628372029592	25.7545724843364	3.41597128412733	6.83864321189037	3.06806259114946	0	1.0398458759476	3.78145495024753	8.95090311540418	2.93882389484125
"RP11-763B22.4"	0	5.33649210696842	1.81591395636686	10.6899877486018	7.68440895954724	2.97752248019728	4.29242874738941	2.5619784630955	1.70966080297259	2.0453750607663	0	4.15938350379039	0	3.35658866827657	0.734705973710312
"RP11-763B22.3"	0	0.762356015281203	0	2.67249693715044	3.0737635838189	2.23314186014796	0	0	0	1.02268753038315	0	2.0796917518952	0.756290990049506	3.35658866827657	0
"PFN1P7"	0	0	0	0.890832312383479	0	0	0	0	0	0	0	0	0.756290990049506	0	0.734705973710312
"RP11-666A1.4"	0	0	0	0	0	0.744380620049319	0	0	0	1.02268753038315	0	0	0	0	0
"U1"	0	0	1.81591395636686	0	0	0	1.43080958246314	0	0	0	0	0	0	0	0
"U1"	0	0	0	0.890832312383479	0	0	2.86161916492627	0	0	0	0	0	0	0	0
"U1"	0	0.762356015281203	45.3978489091716	3.56332924953392	23.0532268786417	0	0	0	0.854830401486296	0	0	0	0	10.0697660048297	2.20411792113094
"CH17-125A10.2"	0	0	0	0	0	0	0	0	0	2.0453750607663	0	0	0.756290990049506	0	0
"RP11-289H16.1"	0	0	0	0	0	0	0	0	0	1.02268753038315	0	0	0	0	1.46941194742062
"RP11-763B22.11"	0	0	0	0	0	0	0	0	0	1.02268753038315	0	0	0	0	0
"RNA5SP59"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-164J11.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP3-365I19.2"	0	0	0	0	0	0	0	0.853992821031833	0	0	0	0	0	0	0
"U1"	0	0	0	0	1.53688179190945	0	0	0	0	0	0	0	0	0	0
"RP11-289I10.2"	7.89776959185025	7.62356015281203	10.8954837382012	3.56332924953392	10.7581725433661	25.3089410816769	0	19.6418348837322	19.6610992341848	10.2268753038315	9.27204974171709	4.15938350379039	16.6384017810891	13.4263546731063	11.755295579365
"PPIAL4D"	0	0	0	0	1.53688179190945	0	0	0	0	0	0	0	0	0	0
"RP11-289I10.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNVU1-14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-373J23.1"	5.92332719388768	5.33649210696842	1.81591395636686	6.23582618668436	1.53688179190945	6.69942558044387	14.3080958246314	5.123956926191	0.854830401486296	4.09075012153261	3.70881989668683	4.15938350379039	3.02516396019803	2.23772577885104	2.93882389484125
"RP11-89F3.2"	0.987221198981281	2.28706804584361	0	2.67249693715044	0	0.744380620049319	1.43080958246314	0.853992821031833	0	3.06806259114946	1.85440994834342	0	0	3.35658866827657	0.734705973710312
"PFN1P3"	0.987221198981281	0	0	0	0	0	0	0	0	1.02268753038315	3.70881989668683	1.0398458759476	0	1.11886288942552	0
"U1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"U1"	0	1.52471203056241	11.8034407163846	2.67249693715044	7.68440895954724	0	2.86161916492627	0	13.6772864237807	1.02268753038315	0	2.0796917518952	0.756290990049506	10.0697660048297	0.734705973710312
"CH17-262O2.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-262O2.1"	0.987221198981281	1.52471203056241	0.907956978183431	0	0	8.93256744059183	7.15404791231568	6.83194256825466	1.70966080297259	4.09075012153261	7.41763979337367	1.0398458759476	9.83178287064358	12.3074917836807	0.734705973710312
"MIR6736"	0.987221198981281	1.52471203056241	3.63182791273372	0	1.53688179190945	0.744380620049319	1.43080958246314	0	0	1.02268753038315	0	1.0398458759476	0.756290990049506	0	0
"RP11-315I20.3"	0.987221198981281	0.762356015281203	1.81591395636686	0	0	1.48876124009864	2.86161916492627	0.853992821031833	0	1.02268753038315	0	0	1.51258198009901	1.11886288942552	2.93882389484125
"CH17-270A2.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-270A2.1"	6.91054839286896	6.09884812224962	1.81591395636686	1.78166462476696	0	2.23314186014796	5.72323832985254	4.26996410515916	10.2579648178355	7.15881271268206	9.27204974171709	0	5.29403693034654	15.6640804519573	2.20411792113094
"RNVU1-6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-353B19.1"	5.92332719388768	3.04942406112481	1.81591395636686	5.34499387430088	0	1.48876124009864	0	0	0	3.06806259114946	7.41763979337367	3.1195376278428	0	10.0697660048297	0.734705973710312
"RNU6-1071P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NUDT4P2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU1-1"	0	0.762356015281203	0.907956978183431	0.890832312383479	0	3.7219031002466	0	0.853992821031833	1.70966080297259	1.02268753038315	0	0	3.02516396019803	1.11886288942552	0
"U1"	0.987221198981281	0	0	0	0	0	1.43080958246314	0	0	0	1.85440994834342	1.0398458759476	1.51258198009901	0	0
"RP11-640M9.4"	0	0	0	0	0	0	0	0.853992821031833	0	0	0	0	0	0	0
"5S_rRNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"U6atac"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PFN1P8"	0.987221198981281	0	0	1.78166462476696	0	0.744380620049319	0	0.853992821031833	0	0	0	1.0398458759476	0	0	0.734705973710312
"RP4-704D21.2"	0	0	0	1.78166462476696	0	1.48876124009864	4.29242874738941	0.853992821031833	0	0	1.85440994834342	1.0398458759476	0.756290990049506	1.11886288942552	0
"RP11-325P15.1"	1.97444239796256	2.28706804584361	3.63182791273372	6.23582618668436	3.0737635838189	8.18818682054251	10.015667077242	5.123956926191	11.9676256208081	3.06806259114946	3.70881989668683	1.0398458759476	1.51258198009901	0	2.93882389484125
"RNVU1-8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-325P15.2"	28.6294147704571	38.1178007640601	37.2262361055207	60.5765972420766	35.3482812139173	36.4746503824167	32.9086203966521	32.4517271992096	39.3221984683696	24.5445007291956	18.5440994834342	21.8367633948996	33.2768035621783	35.8036124616167	29.3882389484125
"CCT8P1"	1034.60781653238	232.518584660767	197.934621243988	195.092276411982	315.060767341437	239.690559655881	293.315964404943	117.851009302393	432.544183152066	627.930143655255	2327.28448517099	341.069447310812	131.594632268614	193.563279870615	121.226485662202
"RPL7AP15"	0	2.28706804584361	0.907956978183431	1.78166462476696	0	2.23314186014796	0	1.70798564206367	2.56449120445889	0	0	0	5.29403693034654	1.11886288942552	0
"RP11-337C18.4"	7.89776959185025	1.52471203056241	0	1.78166462476696	0	2.97752248019728	2.86161916492627	2.5619784630955	1.70966080297259	8.18150024306522	37.0881989668683	1.0398458759476	2.26887297014852	8.95090311540418	2.20411792113094
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OR13Z2P"	0.987221198981281	0	0.907956978183431	0	0	0	0	0	0	0	0	0	0	0	0
"OR13Z3P"	0	0	0	0	0	0	0	0	0	0	1.85440994834342	0	0	0	0
"Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0	1.85440994834342	0	0	0	0
"RP11-533N14.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-433J22.2"	0	0	0	0	0	0	0	0	0	1.02268753038315	0	0	0	0	0.734705973710312
"RP11-433J22.3"	0	0.762356015281203	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-314N2.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"XXyac-YX155B6.7"	6.91054839286896	12.1976962444992	17.2511825854852	18.7074785600531	16.9056997110039	6.69942558044387	14.3080958246314	7.6859353892865	1.70966080297259	15.3403129557473	18.5440994834342	18.7172257670568	6.80661891044556	20.1395320096594	34.5311807643847
"RNU1-129P"	0	0	0	0	0	0	1.43080958246314	0	0	0	0	1.0398458759476	0	0	0
"RNVU1-7"	0.987221198981281	0.762356015281203	3.63182791273372	1.78166462476696	0	0.744380620049319	0	0.853992821031833	0	1.02268753038315	0	0	0	2.23772577885104	0.734705973710312
"PDE4DIP1"	3.94888479592512	0	17.2511825854852	2.67249693715044	1.53688179190945	31.2639860420714	15.7389054070945	6.83194256825466	1.70966080297259	28.6352508507283	64.9043481920196	13.5179963873188	7.56290990049506	0	8.08176571081344
"PFN1P4"	0	0	0	0	0	0.744380620049319	0	0	0	0	0	0	0	0	0
"ABHD17AP1"	21.7188663775882	17.5341883514677	64.4649454510236	35.6332924953392	33.8113994220079	35.7302697623673	22.8929533194102	17.9338492416685	32.4835552564792	31.7033134418777	20.3985094317776	22.8766092708472	25.7138936616832	26.8527093462125	26.4494150535712
"RNA5SP57"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-301M17.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-301M17.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU1-120P"	0	0.762356015281203	0.907956978183431	0	1.53688179190945	0.744380620049319	0	0.853992821031833	0	2.0453750607663	0	3.1195376278428	0	0	0
"RP11-495P10.6"	3.94888479592512	0	0.907956978183431	4.4541615619174	0	0.744380620049319	1.43080958246314	5.123956926191	0.854830401486296	0	0	1.0398458759476	7.56290990049506	2.23772577885104	5.14294181597219
"RP11-495P10.9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-495P10.5"	0	0	0.907956978183431	0	0	0	0	0	0	0	0	0	0	1.11886288942552	0
"RP11-495P10.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU1-122P"	0.987221198981281	0	0	0	0	0	1.43080958246314	0	0	0	0	0	0	0	0
"RP6-74O6.6"	6.91054839286896	3.04942406112481	1.81591395636686	0.890832312383479	3.0737635838189	2.97752248019728	2.86161916492627	17.9338492416685	3.41932160594518	9.20418777344837	0	3.1195376278428	20.4198567313367	8.95090311540418	18.3676493427578
"RNVU1-10"	1.97444239796256	0.762356015281203	0	0	0	1.48876124009864	1.43080958246314	0.853992821031833	0	1.02268753038315	1.85440994834342	1.0398458759476	9.83178287064358	1.11886288942552	5.14294181597219
"RNVU1-2"	0	9.91062819865564	2.72387093455029	1.78166462476696	1.53688179190945	3.7219031002466	1.43080958246314	0	0	1.02268753038315	0	1.0398458759476	3.02516396019803	2.23772577885104	3.67352986855156
"MIR6077"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU1-13P"	0	4.57413609168722	2.72387093455029	2.67249693715044	0	1.48876124009864	1.43080958246314	0	0	0	0	0	0	4.47545155770209	0
"RNVU1-3"	0	16.0094763209053	2.72387093455029	2.67249693715044	19.9794632948228	7.44380620049319	8.58485749477882	0	2.56449120445889	1.02268753038315	0	1.0398458759476	0	4.47545155770209	5.14294181597219
"RP11-495P10.10"	6.91054839286896	8.38591616809323	5.44774186910059	4.4541615619174	0	8.18818682054251	4.29242874738941	16.2258635996048	4.27415200743148	12.2722503645978	1.85440994834342	1.0398458759476	18.9072747512377	11.1886288942552	19.1023553164681
"U1"	1.97444239796256	9.91062819865564	5.44774186910059	8.01749081145131	1.53688179190945	10.4213286806905	7.15404791231568	1.70798564206367	6.83864321189037	3.06806259114946	3.70881989668683	2.0796917518952	0.756290990049506	6.71317733655313	8.08176571081344
"RNU6-1171P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CH17-478G19.2"	13.8210967857379	2.28706804584361	2.72387093455029	4.4541615619174	1.53688179190945	17.1207542611343	0	12.8098923154775	3.41932160594518	3.06806259114946	5.56322984503025	2.0796917518952	13.6132378208911	5.59431444712761	7.34705973710312
"RP4-725K1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RN7SKP88"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU2-38P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP4-791M13.5"	0	0	2.72387093455029	0	0	1.48876124009864	4.29242874738941	0	0	0	0	0	0	0	0
"RP4-791M13.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP4-791M13.3"	1.97444239796256	0.762356015281203	0.907956978183431	2.67249693715044	1.53688179190945	9.67694806064115	5.72323832985254	7.6859353892865	0.854830401486296	1.02268753038315	1.85440994834342	1.0398458759476	8.31920089054457	1.11886288942552	2.20411792113094
"CH17-78J1.1"	0	0	0	0	0	1.48876124009864	0	0	0	0	1.85440994834342	0	0	0	0
"RNU1-59P"	0.987221198981281	0	0	0	0	0	0	0	0	1.02268753038315	0	0	0	0	0
"RP11-326G21.1"	5.92332719388768	0	0	0	1.53688179190945	1.48876124009864	2.86161916492627	1.70798564206367	1.70966080297259	4.09075012153261	14.8352795867473	9.35861288352839	4.53774594029704	6.71317733655313	0.734705973710312
"7SK"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SEC22B"	71.0799263266522	29.7318845959669	22.6989244545858	34.7424601829557	19.9794632948228	84.8593906856224	14.3080958246314	105.041116986915	44.4511808772874	46.0209388672418	46.3602487085854	15.597688139214	89.2423368258417	54.8242815818506	77.8788332132931
"PPIAL4C"	1.97444239796256	0	0	1.78166462476696	0	0	0	1.70798564206367	0.854830401486296	0	0	2.0796917518952	0.756290990049506	0	0
"RP11-353N4.6"	0	0.762356015281203	0	0	0	0	0	0	0	0	0	0	0	0	0.734705973710312
"U1"	13.8210967857379	4.57413609168722	23.6068814327692	5.34499387430088	7.68440895954724	21.5870379814303	8.58485749477882	0.853992821031833	11.9676256208081	4.09075012153261	18.5440994834342	15.597688139214	5.29403693034654	4.47545155770209	10.2858836319444
"U1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-196G18.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
