"Gene"	"SK_MEL_1316A_T"	"SK_MEL_1313A_T"	"SK_MEL_1306A_T"	"SK_MEL_1331A_T"	"SK_MEL_1313B_T"	"SK_MEL_1306B_T"	"SK_MEL_1331B_T"	"SK_MEL_1299A_T"	"SK_MEL_1058B_T"	"SK_MEL_1327A_T"	"SK_MEL_1330A_T"	"SK_MEL_1328A_T"	"SK_MEL_1299B_T"	"SK_MEL_1330B_T"	"SK_MEL_1327B_T"
"RP11-36C20.1"	19.1744060078936	38.0498958109257	62.8655853529697	34.9545030951815	102.607226487452	49.0925059363827	7.85172358650079	74.6741529799311	253.715514973566	36.6544198993023	13.4280206720789	63.6455508924252	88.8549738764171	36.7473358128986	73.2563841717828
"CTD-2203K17.1"	0.134690442925504	0.49227248553247	0.116233814731201	0.292843335799744	0.242420655420758	0.463940949260466	0.103659731144943	0.171066508337989	0.887683828317368	0.193215555012335	0.0583523354434043	0.219845271502843	0.100533389518091	0.0959507617442616	0.253493259575949
"CTD-2233C11.3"	0.0875308544936068	0	0.283261888431668	0.368340343620903	0	0.0778064117246486	0.0782303497915804	0.363830575769256	0.576876297420376	0.21525323143325	0	0.139008799555083	0.671999838501367	0	0.367784633910025
"CTD-2233C11.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-923P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-1084J3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C1QTNF3-AMACR"	0.000339022347862101	0.00232326302550057	0.000438849185382833	0.000855988043273214	0.00041841222449726	0.00120543150340397	0.000201999908214096	0.000939453078078674	0.00223434305433104	0.00055580900645524	0	0.00107681091133638	0.00173518213914177	0.0003739551482786	0.000712247188817783
"RP11-1084J3.3"	0.273517853689274	0	0	0	0	0.121565377496367	0.12222774181827	0.189483961144635	0.450658135429721	0	0.394989805304003	0	0	0.150850541532473	0
"RP11-1250I15.2"	0.0793294967471871	0.108726334878239	0.102688466538772	0.133531218266658	0.0979063221393886	0.141032405579261	0.0472669461545949	0.439654437953991	0.522824855583714	0	0.0916484011625303	0	0	0	0
"RP11-1250I15.1"	0.207885779422316	0.569842487263626	0	0.174961663219929	0	0	0.247729441006671	0	1.37008120637339	0.681635232871959	0	0	0	0.22930629192771	0
"RP11-1250I15.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-1023L17.2"	0	0	0.0837661615595595	0	0	0.0230088999652657	0	0.0358639737463859	0	0	0	0	0.0331206146083683	0	0.081570911022846
"RP11-1325J9.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2024P10.2"	1.40130414277265	0.590947764569686	0.837196248031375	0.0907208624103336	1.06427798325595	0.766537241435427	0.1926784541163	1.79220246582634	6.39371229640917	2.47408343783156	4.23407127407819	1.25536959104375	2.20681428446128	0.95119647021865	1.35875989750093
"CTD-2024P10.1"	0	0.0760695572986008	0	0	0	0.0986722551549775	0	0.153800449987481	0.365790453191466	0	0	0	0	0.122442453854129	0.233207896591339
"CTD-2517O10.6"	6.83691867399543	29.7345786186486	4.00692770734092	18.0778885687218	16.8426604772146	13.7817192818541	4.13779764585478	31.0289296279945	80.5386002100281	7.19302474642225	1.9902006559965	14.0495845518725	26.5200398693353	5.96779565766083	20.2447370624184
"CTD-2517O10.5"	1.22204679174223	0.176304857937917	0.666056683516674	5.30491495995012	0	0	0.919746874897697	0.356460158948885	0	0.105446334366933	0.148612186415484	0	0.493789936578353	0	0.135125293674125
"RPL21P54"	0.100358652134911	0.825289119485251	0.519639050502233	0.844642512096209	0.371579813119533	0.892090755118816	0.0597967616223	6.11820841782095	3.96851108052983	0.658130569669478	0	0.106253852533483	2.56827524484718	0.885596713651847	1.8975784775444
"CTD-2046J7.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"U3"	0.217600068180368	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU7-130P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2113L7.1"	0	0	0	0	0	0.000557350268118801	0	0	0	0	0	0	0	0	0
"RP11-79C6.2"	0	0	0	0	0	0.24935548817779	0	0	0	0	0	0	0	0	0
"RP11-79C6.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-79C6.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2197M16.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MIR580"	0.960132259599976	0	0.621424019157309	0.40403518104396	0	1.70692829020672	0	0	0	0	0	0	1.22853578722587	0	1.00856404762955
"RNU6-1305P"	0	0	0	0	0	0	0	0	0	0	1.03456945158472	0	0	0	0
"NADK2-AS1"	0.0549132247530647	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNA5SP181"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2282P23.1"	0.298502657632044	0.409117683163629	0	0.502454007195694	1.47361566912362	0.530679628686065	0	0	1.96729609120282	0	0	0.316037099843181	0	0	0
"CTD-2282P23.2"	0	0	0	0	0	0	0	0	0	0	0	0	0.0178810070314216	0.00385359812377576	0
"KRT18P31"	0.108126349668573	0.148194331053079	0.373239194168786	0.121335642604533	0	0.128151736958245	0.0858999919280099	0.49937530007545	0.237537298937802	0.0590891223542256	0.124917054525709	0.0381592783092386	0.276705815853504	0.198779448110709	0.0757203658050051
"RPS4XP6"	12.0944138271693	17.1367437073207	29.7230928912118	19.2760774454398	41.2464471101752	21.5015138889967	6.19665512661104	36.4287075864325	67.7717458971953	9.38723753576239	5.33251105032624	38.3527080261386	35.8849600083039	9.98935314395245	17.3075664735626
"C8orf59P2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OFD1P17"	0.108006925823125	0.190325124970754	0.13981010901518	0.0649294442698213	0.114256483291891	0.43889209847595	0.110320864384681	0.213781606261591	0.508446305877469	0.202367517777759	0.160430252929638	0.114351395967115	0.315885941314537	0.119135939609891	0.259325944652264
"RN7SL37P"	0	0.415780837612548	0	0	0	0.808983929071917	0	0.840642198954373	0	0.248674742937001	0	0	0	0	0.318666816352009
"CTD-2124B8.2"	4.13728069141426	4.94653440739994	16.4084134207737	3.70429230257695	7.17029628038599	7.82476579159037	3.09451067329316	12.9282506797605	19.7250254588653	5.48400671286022	5.18653721285949	7.64224306463889	11.7140538955903	5.92295117750517	19.0483240073098
"RNU7-75P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-648M2.1"	0	0.207439952026629	0	0.0424609020165375	0	0.717538652871299	0.0601206877415974	0	2.66000598247142	0.165423935171526	0.0582856029061812	0	0.129109394757215	0.61214594074743	0.635952628082773
"KCTD9P5"	0.0398003543509392	0.38184317095272	0.103039538219246	0.200981602878278	0	0.566058270598469	0.0948570851034092	0.22057876502478	0.26230614549371	0.0652505522065465	0.0459808645148763	0.0842765599581816	0	0	0
"RNU6-1190P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-484P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2194L12.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2194L12.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2130F23.2"	0.018154547598674	0	0	0	0	0	0	0	0	0.0297634097784247	0	0	0	0	0.0381406287017804
"CTD-2130F23.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2007F2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EGFLAM-AS4"	0	0	0.0207307565716814	0	0	0.028471634325929	0.00318075173595634	0	0.0351826424656242	0.035007747830636	0	0	0	0	0.0112152599587374
"EGFLAM-AS3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EGFLAM-AS1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2108O9.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2263F21.1"	0.00628002894006727	0	0.00812921508540243	0	0.0155012841795876	0	0.00374183376840825	0	0	0	0	0.0199467785201091	0	0	0
"MIR3650"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2196P11.2"	0.0152327165818119	0	0	0.0128202200069559	0	0	0	0	0	0	0.0175981718948006	0	0	0	0
"RP11-122C5.2"	0	0	0	0	0	0	0	0	0	0	0.0475243917689093	0	0	0	0
"RP11-122C5.3"	0.00507535853848489	0	0	0	0	0.00902299968120176	0	0	0	0	0	0	0	0	0.0213254959389791
"AIG1P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GOLGA5P1"	0.0827112159690921	0.113361205281574	0.10706595001467	0.0348058726121351	0	0.882266665097969	0.0492818781398707	0.343797275860115	0.272556119207496	0.135600614709875	0	0	0.634998071194898	0.0456168822307346	0.173766807495678
"CCDC11P1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"INTS6P1"	0.276085461999598	0.403619658963011	0.452681607631194	0.17039744591854	0.249873961286179	0.654434957114831	0.0658000728681752	1.42809492929087	2.06216175251774	0.392277035202203	0.212638780562867	0.253329343273506	1.50726287887316	0.345137691565502	1.31472103916295
"GCSHP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KRT18P56"	0.0846662083465433	0	0.109596599742289	0	0	0	0.0504467225322676	0	0	0	0.195627678117837	0.448198068868511	0	0	0
"RNU1-150P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SNORA63"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SNORA57"	0.727600227978107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SNORD72"	0.582080182382485	0.797779482169076	1.50695324645648	0	1.43677527739553	2.06965055187565	0.69364243481868	8.06491109621852	145.776640358129	8.58860393418669	1.34494028706013	3.69763406816522	7.44799821005682	4.49440332178312	12.2288390775083
"RNU7-161P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-301A5.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2122P11.1"	0.219883384740498	0.133939892074556	0.0948763848765882	0.0411242524252509	0.0904580447468328	0.304041004472814	0.0873421743738107	0.270804989589709	1.28813511113385	0.16021646606854	0.0846761985557271	0.336266127220342	0.187567635930077	0.0808467094309661	0.307966566484995
"CTD-2062O1.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2156G10.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MTHFD2P6"	0.0379205330542336	0.103945209403137	0.049086424966009	0.063829662151896	0.0936009952700669	0.0674153274226597	0	0.525401374346483	0.249917093019251	0.0621686857342503	0	0	0.291126965865413	0.0418278578109178	0.239000112264006
"RP11-112L7.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SERBP1P6"	0.174506598350471	0.478345725832135	0.55603924919697	0.203356998011748	0.182237279346795	0.381832330124076	0.0319927326523461	0.483569186512958	3.62721989026614	0.748246459145696	0.170589139898085	0.0994847255776171	0.549636074308027	0.310941711509931	1.01525098135555
"CTD-2265D6.2"	0	0.0453283796686975	0	0.027834810057716	0.0816349589429277	0	0	0.0916467170024832	0.435934929300625	0	0	0	0	0.0364805464430448	0.0694820402131155
"RP11-116B13.1"	3.29134343964966	0	0.315592302922822	0	0	0.433434670549875	0.14526543137564	0	0	4.59657685831981	3.80244897912289	0.387186813420442	0.311958040211804	0	0.256101341937347
"CTD-2325A15.5"	1.07935398057679	0.105666156578686	0.0997982282421507	0	0.0951506806222204	0.137062950455341	0.137809755261989	0.854560116155605	0	1.01116749777032	1.7813778636558	0	0.394595931658639	0.170081488052341	0.485914135530132
"CTD-2325A15.3"	0	0	0.241595710854746	0.078539904932393	0	0.663615407415039	0	0	0	0.764961383583762	0.323432533962356	0.197602355012169	0.477627139723083	0.102935088961537	0.588160596914228
"CTD-2325A15.2"	0	0	0	0	0	0.28996855367785	0	0.451974001889654	0	0.267401562457651	0.188432964912103	0	0.208700475238019	0	0
"CTD-2201E18.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2201E18.2"	0	0	0	0	0	0.144984276838925	0	0	0	0	0	0	0	0	0
"CTD-2201E18.1"	0.09928873047036	0	0	0	0	0	0	0	0	0	0.114707060730075	0	0.254089491174646	0	0
"CTD-2201E18.5"	0.861277705128215	0.786958798687128	2.15544484080088	0.966495994112555	0.496050650642106	2.24573672706606	0.307905396466985	5.09153450217495	5.29787258099502	1.03548040308046	0.0663349093494516	0.486330826885684	2.64491181812129	1.33003304220462	3.61889195881874
"CTD-2035E11.4"	0.202462672133038	0.624349159958407	0.720716770044401	0.0425993614796349	0.249873961286179	0.899848066032892	0.0603167334624939	2.94544579166242	0.33358498937787	0.414908402617714	0.292378323273942	0.857422392618022	2.33154726575692	0.334986582990046	1.06337731108768
"CTD-2035E11.5"	1.8235176678267	1.52393406336022	3.1664729151903	1.08553100695001	1.152713689601	6.08837029587107	0.424003016508075	6.03905472725437	4.10370072892738	1.23957352759141	1.02765255935827	3.29620356283433	12.520035195511	3.72847212395162	5.32602733461681
"RP11-447H19.4"	1.52177825459473	2.50283759111867	8.66744350903071	7.94074372156332	42.070282632235	7.03410645081921	2.53882198365007	18.5545667050256	20.0587052436366	1.99589924396495	1.05485512710599	15.467227474678	14.7986369663874	4.70002961755098	6.39416422353377
"RP11-447H19.3"	0.253307785624291	1.15725038211289	0.819738846667167	0.461911480776458	0.573146982823238	0.675497913576822	0.0503095147647274	1.28687611326787	5.28655087427485	0.0692140943623386	0.0487738998027246	0.446979035136322	2.37687703530372	0.279408573300855	1.06434138843228
"RP11-447H19.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-447H19.1"	0.0341897317111592	0	0.0442570703805132	0	0.0421960433890023	0.182348066244551	0.0407425806060898	0.284225941716952	0.901316270859442	0.224208945907957	0	0	0.437474197360166	0.0377126353831183	0.718287170485071
"CTD-2636A23.2"	0.0718839373118228	0	0.0372202098538185	0.012099849509498	0	0.0255591300015518	0	0.0398390174558494	0	0	0.0166093274104369	0	0.0367915935044486	0	0
"RP11-159F24.2"	0.018547922644228	0.0254211577206748	0.00960378074695436	0.0187324524310989	0	0.0197847579244068	0.0110514209323457	0	0.0488963897439082	0.030408327125651	0.0385707403283396	0.00785498089309906	0	0.00409181943693198	0
"EEF1A1P19"	94.2784573259736	89.1296324507274	163.431369449274	79.8291073516342	89.4501771831485	197.140954159849	18.8116631382085	316.433964747723	388.84133942735	55.241060840564	44.3382630090156	100.744029025553	361.384202585796	55.4901315643763	96.2025603839874
"RP11-159F24.6"	0.0866029655767135	0.0771518189934758	0.0784725514241795	0.0619540648634452	0.0160324561360855	0.19245402193376	0.0412805614919058	0.251981600179414	1.05590785181539	0.184575209049948	0.0400205404369762	0.0320915485427519	0.210544119012207	0.171947734620147	0.372983003293912
"RP11-159F24.5"	0.157742163602706	0.120815464072631	0.0660615152377054	0.046856326664857	0.0458073217860485	0.395908046189225	0.0304077584258463	0.231413210691535	0.764417132180034	0.114092576589109	0.0375195058659796	0.0343840303904308	0.142474410314926	0.158643308871776	0.614061462096662
"CTD-2210P15.3"	0.474763785120804	0.488021433442425	0.307280186193334	0.399572600454689	0.488283866574521	1.75841168383658	0.165012643797137	1.42523492609469	1.04298450374729	0.259449944202751	0.182829605717605	0.335101359901691	1.51870821615432	0.436402798571003	2.16108626008643
"CTD-2210P15.2"	0.213934523387131	0.439817172405616	0.184619080729737	0.180052431368748	0.044005368373523	0.316944954345429	0.106223956327516	0.296413271530237	0.234990957295283	0.409189910085464	0	0.0755004403913266	0.456232662178059	0.196648581132493	0.374543310184022
"RPL29P12"	13.5610971827012	54.392502595853	45.4344790366321	39.4431775241844	175.612704140764	31.377143270406	10.278384687249	27.6313870534253	212.265771827683	12.097200878036	8.52467505288649	72.6330403682419	23.986700873502	14.6284647732556	22.4151739836127
"RP11-8L21.1"	0	0	0	0	0	0	0.00226273832920789	0	0	0	0	0	0.00971847752087009	0	0
"RNU6-381P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FGF10-AS1"	0	0.0025268175854591	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-503D12.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RN7SL383P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-53O19.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-53O19.3"	21.6828914978871	27.8668144903874	31.3963560763518	24.5705399370976	11.8960654671922	49.1387830671788	12.0705358144848	56.9061664953679	121.198570157439	44.2226090532616	13.4654331481587	19.7442200540884	57.098360532879	31.5289318674382	109.646579380694
"RP11-357F12.1"	0	0	0	0	0.00181156554384848	0	0	0	0	0	0	0	0	0	0
"RP11-484L7.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-484L7.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2013M15.1"	0	0	0.0104740451534768	0	0	0	0	0	0.0533272267988949	0	0	0	0	0	0.016999255016519
"RP11-269M20.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-269M20.1"	0	0	0.125841607219747	0.081819232904518	0.119981234020503	0	0	0.269391602378907	0	0.159380263218496	0.112312341299385	0	0	0	0.612718450647599
"RP11-269M20.3"	0.22826673818921	0	0.147740514358478	0	1.54946353444616	0.811627667402217	0.0680041602763412	0	0.752201446636373	0.187115554121714	0.527427563552993	0.362513143937767	0	0	0.479562316765033
"RP11-317O24.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-317O24.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-317O24.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2089N3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2089N3.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2089N3.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-480P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2054H24.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-1296P"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2312P21.1"	0	0.26482306462044	0.375175082105347	0.243929953700814	0.238468925708801	0.171755232520801	0	0	0.636718236986805	0	0	0.409143465357147	0.247236455105621	0.106565579651052	0
"CTD-2314G24.2"	0.430641561751315	0	0.0739469366950427	0.0443801972950051	0	0.0703099177762796	0.026182596388362	0.0852382790201448	0.550256262557815	0	0	0.032567001323842	0.123699885342078	0.0339296277949089	0.01846385064076
"HMGB1P47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2335O3.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2335O3.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNA5SP182"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KATNBL1P4"	0	0	0	0	0	0	0	0	0	0	0	0.0401153682469782	0	0	0
"RP11-182I21.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RPS17P11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2141G3.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"B3GNTL1P1"	0	0	0.208574843800204	0	0	0	0	0	1.06193145407488	0	0	0	0	0	0.338514576540023
"CTD-2207L17.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2366F13.2"	0.925160554780109	0.563552835086323	0.798385825937205	0	1.01494059330368	0.913753003035608	0.306243900582198	0.284853372051868	0.677479448626137	4.04466999108129	2.49392900911813	0.6530038089475	2.36757558995184	0.907101269612487	5.18308411232141
"RP11-94D20.1"	0	0	0	0.12724484597813	0	0.134392892978938	0	0	0	0	0	0	0	0	0
"RP11-289K10.1"	0	0	0.159255296851411	0.207088045237855	0.22775830024764	0.218721326486198	0.0733043524246953	0.681841889244366	0.810827451063778	0.100849598522668	0	0.195383570312561	0.157421362431848	0	0
"ASS1P9"	0.79117694692765	0	0	0	0.0464975817927355	0.267915929045392	0.044895950473701	0	0.993198026626667	0.617662994188183	2.82916241614591	0.398881776501103	0	0.166228509358599	0
"CTD-2081C10.7"	1.47245579733119	0.588612002654391	1.42952086620377	0.206542358689139	0.0757193822079329	1.52701489993461	0.621445132643876	2.04013561327267	5.25649074171189	1.60934168288083	0.992314309293378	1.10425611170503	2.35509824823931	0.676740571697063	7.21807629344365
"RNU6-272P"	0	0	0	0	0	0	0.266785551853338	0	2.95094413680423	0	0	0	0	0	0
"MIR581"	0	0	0.627897186023531	0	0	0.862354396614855	0	1.34415184936975	0	0	1.12078357255011	0.513560287245169	0	0	1.01906992312569
"RN7SL801P"	0	0	0	0.129772889275709	0	0	0	0.427280058077802	0	0.758375623327743	0	0	0	0	0.323942757020088
"MIR4459"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2081C10.5"	0	0.46248085922845	0	0	0	0	0	0	0	0	0	0	0	0	0
"RPL37P25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2591A1.1"	0.689589027256914	0.131267705827902	0.198364886411383	0.17733670842201	0.165486251612813	0.442706000401209	0.114132856407845	1.9639767046324	0.126243599435475	0.565272163500564	0.464726384669071	1.05458369145532	3.13728925014323	0.253548051296456	1.89142060598237
"AC112198.1"	0.000723732780930012	0.00198384752023643	0	0.00060911088497815	0	0.00385996808033755	0	0	0.00476979562692549	0.00474608473977554	0	0	0	0	0.00304095964129392
"RP11-45H22.1"	0.0381691922873761	0.366193860667772	0.19763321265003	0.0963723259703216	0.235536930720578	0.33928697571732	0.0454847498241757	0.211538651704092	0.503111787258426	0.375458095483571	0.0881928057088611	0.202056506457116	0.488393325249627	0.336817110765948	0.400945543524863
"RP11-45H22.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-45H22.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Y_RNA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2313F11.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2313F11.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GZMAP1"	0	0	0	0	0	0.0140678910871364	0	0.0438552453509482	0	0	0	0	0.0202503031328279	0	0.0166244466833878
"MIR449A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MIR449B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MIR449C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-506H20.1"	0	0.00208338312246282	0	0	0	0	0.000452857893072194	0.00210613334105073	0.015027331897286	0.0012460525246729	0.000878070305582119	0.0016093813271377	0.00194502793237757	0.00586851644810749	0.0159676687047181
"RP11-506H20.2"	0	0	0.0495708304755419	0	0	0.136161220518135	0	0	0.252383380121415	0.0627821925013647	0	0.040544233203566	0.0979999764481161	0.0422406327235256	0.321811554671272
"CTD-2315M5.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MIR5687"	0.604758631046738	0	0.782832855302065	0	0	0	0.72066746474668	0	0	0.991469429631941	1.39734055798455	0	0	0.667072849244248	0
"RNF138P1"	0.170572947218311	0.818235366327257	0.441598020939626	0.574233151080793	0.105258262080258	1.06135925737213	0.0508162955911121	0.945337564391914	0.56208459748652	1.11858089496937	0.492652119802246	0.180592628481818	0.654769073411588	0.188148752350942	1.25423990538547
"AK4P2"	0.139004222658504	0	0	0	0	0	0	0	0	0	0	0.147169515150854	0	0	0
"RP11-175M2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.499136288877891
"RNA5SP183"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HNRNPH1P3"	1.25444218897123	0.468898960948355	1.42699246195062	0.607866807072668	0.234575555493147	2.23015406406193	0.475640526732809	2.84411558658482	7.76640318127089	2.05659087403654	0.83441193319649	0.442709929249713	2.72383934539221	1.63528144186161	3.8333666985822
"CTD-2031P19.5"	0.00833776447459245	0	0	0	0	0	0	0.0231044901592652	0	0.0136693189045048	0.00963251772290157	0	0.0213371479607715	0	0.0175166898155894
"CTD-2031P19.4"	117.610047107025	264.290023323704	212.519047577195	214.547861072561	622.602620204729	243.051269938218	31.302838084125	448.326339912865	1951.5577224732	163.452633277399	75.8684264495459	396.942597403036	446.115995351096	183.068736037466	269.661579657876
"FLJ31104"	0.109787609549921	0.308465955618834	0.0355287810080508	0.471239429594358	0.162596282718343	0.351325803925609	0.199515211712552	0.365074367670389	0.795916560769549	0.134993185338311	0.0634181439141875	0.278968030605416	0.337148569216294	0.1150450994276	0.622758279085653
"snoU13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RNU6-299P"	0	0	0	0	0	0.827860220750261	0	0	0	0	0	0	0	0	0
"RPL17P22"	5.05241387963098	9.23289093287899	12.5352349614824	9.35491222077191	33.3602071641204	8.08398768906222	3.16090223461677	10.9671123767746	31.0782977445711	6.3504244480223	2.52936328850368	23.0015573137222	11.8521490503617	6.40896572881499	11.8529073156319
"RNA5SP184"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-365H8.2"	0.0843594467220993	0.0578101074035562	0	0	0	0.374936694180372	0.100527889104156	0.233765539020827	0	0.553211203490286	0.389837764365256	0.31260191397532	0.539710015221509	0.0930518286083462	0.0886147759239734
"RNA5SP185"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PSMC1P4"	0.87728738866991	1.20238053077479	0.953911625488651	0.590676903711592	0.866179519153295	0.436700945384463	0.125451533049347	2.81998398541477	4.39417152548995	0.632836930594012	0.567570882255971	0.631597881525333	2.15526097412345	0.812853652771627	1.40074117541919
"RNU6ATAC2P"	0	0	0.478397856017929	0	0.45611913568112	0	0.220203947561486	0	0	0.605897984775075	0.42696517049528	0.391284028377272	0.945777550483406	1.22296689028112	0
"RP11-155L15.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00685501259733179	0
"HMGN1P17"	0.315704505698975	0	0	0	0	0.280630583305173	0	0	0	0.517580651401081	0	0.334249407291771	0.403959224952234	0	0
"RPL26P19"	58.4738082758661	129.684701211046	88.9033604758797	103.257739944518	263.080769970597	205.263972542188	17.2935511146575	85.141892486106	541.626258095812	56.8216110105502	21.4944794735638	165.577464665785	102.571518728454	32.0149277716058	97.8307126200666
"AC022431.3"	0.0748656183128599	0	0	0	0.0461985619741327	0	0.0223036152674817	0.103728760079981	0	0.0613690884900799	0	0.0396316620382124	0	0	0
"AC008940.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AC008937.2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AC008937.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD-2310F14.1"	0.68480021456763	0.713308713468821	0.780069915812764	0.0691613162845837	0.9127748821101	0.97395320088266	0.0652839938652875	1.82172109467524	1.44422677754184	0.493985062881326	0.791141345329489	0.754027339390555	1.26177852029198	0.0302144761128277	0.633022258129843
"AC016644.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AC114973.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-101B14.4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RP11-101B14.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Y_RNA"	1.36960042913526	0.625709397779667	0.590962057433912	0.384229534914354	1.1268825705063	0.811627667402217	0.544033282210729	1.26508409352447	9.02641735963647	0	0	0	0	0	0.959124633530065
