sample_id	file_name	md5sum	file_size	object_id
GTEX-17EVP-0005-SM-7P8RC	GTEX-17EVP-0005-SM-7P8RC.Aligned.sortedByCoord.out.patched.md.bam	46a12ef64e317ea872e47e3aa8879e2d	6968987481	dg.ANV0/9b55a294-95ca-4018-bd28-2d229e45c857
GTEX-17EVQ-0006-SM-7MGWB	GTEX-17EVQ-0006-SM-7MGWB.Aligned.sortedByCoord.out.patched.md.bam	b9f1531f9d1f6b7455f89640d88cc4cd	5646064203	dg.ANV0/356dec68-a41e-431c-8699-8246317a7863
GTEX-17GQL-0005-SM-7MKF4	GTEX-17GQL-0005-SM-7MKF4.Aligned.sortedByCoord.out.patched.md.bam	3e1ed20965778f85cd802ca600794c91	5989058782	dg.ANV0/24bd77d3-dc08-48ee-a86b-bf1b10133617
GTEX-17HG3-0006-SM-7MKFE	GTEX-17HG3-0006-SM-7MKFE.Aligned.sortedByCoord.out.patched.md.bam	6582c2c55fc438e053f61ad3f456a22b	7665733680	dg.ANV0/abb5221b-3bdf-4ac0-899e-607e0b6f7e0d
GTEX-17HGU-0006-SM-7MXT8	GTEX-17HGU-0006-SM-7MXT8.Aligned.sortedByCoord.out.patched.md.bam	69f1848b2bba4ab1004621eb3cd952b6	10723798862	dg.ANV0/3472f0e0-c903-4c14-92f3-d152f736d979
GTEX-17HHE-0005-SM-7P8OT	GTEX-17HHE-0005-SM-7P8OT.Aligned.sortedByCoord.out.patched.md.bam	e9515375a712d28f04b49b50f0e74287	7422752083	dg.ANV0/8f877e59-278a-4f1c-a820-3491673c1483
GTEX-17HHY-0006-SM-7MXT4	GTEX-17HHY-0006-SM-7MXT4.Aligned.sortedByCoord.out.patched.md.bam	4a9cc3863206333e035ec897ae5c9307	8340437312	dg.ANV0/b60975df-9265-4fb4-81c1-9e3d9c67342c
GTEX-17HII-0005-SM-7MKF6	GTEX-17HII-0005-SM-7MKF6.Aligned.sortedByCoord.out.patched.md.bam	eaa8385645e1081e173b573316a87247	7377794449	dg.ANV0/2d34012d-1923-4750-bf42-40cf31539e21
GTEX-17JCI-0005-SM-7P8OL	GTEX-17JCI-0005-SM-7P8OL.Aligned.sortedByCoord.out.patched.md.bam	ce82c7c5701f30923778964d66cf84df	6756224068	dg.ANV0/2a4d09c1-08fe-4c68-9297-a062923f83f2
GTEX-17KNJ-0005-SM-7PBYB	GTEX-17KNJ-0005-SM-7PBYB.Aligned.sortedByCoord.out.patched.md.bam	9b65dd0e739a0606c1330206234a5e0d	4866523677	dg.ANV0/0a72d57b-4dd7-46cb-857f-54a689430d4c
GTEX-17MFQ-0006-SM-7PBXP	GTEX-17MFQ-0006-SM-7PBXP.Aligned.sortedByCoord.out.patched.md.bam	90dc6ac18e710b26727c765ae9e2365c	6953882887	dg.ANV0/0c4ad209-ec22-41ac-be5e-acdfa87074f8
GTEX-183FY-0005-SM-9KNTO	GTEX-183FY-0005-SM-9KNTO.Aligned.sortedByCoord.out.patched.md.bam	b03b3ae3148232bf0ec6400e1c25daab	6238453423	dg.ANV0/079c42f8-d846-4319-873f-ba13a2a5f960
GTEX-183WM-0005-SM-9JGFW	GTEX-183WM-0005-SM-9JGFW.Aligned.sortedByCoord.out.patched.md.bam	5686742661ddcde9b5313bf4b960dc34	6140894971	dg.ANV0/6cb7162f-5cd3-46b9-94df-5e27fcd08568
GTEX-18465-0006-SM-7SB6R	GTEX-18465-0006-SM-7SB6R.Aligned.sortedByCoord.out.patched.md.bam	cf22b0f4c4c0d49bf3550bc94ff6f9e3	6599192251	dg.ANV0/c46a76fb-3d82-4ade-b13b-9f31ff0bd639
GTEX-18A66-0005-SM-7SB6U	GTEX-18A66-0005-SM-7SB6U.Aligned.sortedByCoord.out.patched.md.bam	14bc53ad14535e81864c3dd6a60c8fb8	6081051034	dg.ANV0/8d5eb76d-f02c-4f82-acc4-65b4afb3a836
GTEX-18A67-0006-SM-7SB6T	GTEX-18A67-0006-SM-7SB6T.Aligned.sortedByCoord.out.patched.md.bam	5fc1d40be3285f179a0efd515f33e867	5194509505	dg.ANV0/02b1139c-b175-4cbe-8e47-d52f801be15c
GTEX-18A6Q-0005-SM-9KNVX	GTEX-18A6Q-0005-SM-9KNVX.Aligned.sortedByCoord.out.patched.md.bam	bd76f3a61307b32b7a9603f37ad961d2	5907544478	dg.ANV0/fc5c28a9-1582-4127-a8fd-4ffd6b27a179
GTEX-18A7A-0006-SM-7PC1P	GTEX-18A7A-0006-SM-7PC1P.Aligned.sortedByCoord.out.patched.md.bam	4f7e87c8c642b7cdcd671d4b0de6e1f0	7632259396	dg.ANV0/df6dca0c-e03a-4c46-ae98-38c5bd818414
GTEX-18A7B-0005-SM-7PC1D	GTEX-18A7B-0005-SM-7PC1D.Aligned.sortedByCoord.out.patched.md.bam	8b0a2a62eb4ef1319e4bab00cc724a8d	9377151019	dg.ANV0/d0dd5d19-12a1-4ffc-8ed0-3a1d9f1b70b3
GTEX-18D9A-0005-SM-7SB7H	GTEX-18D9A-0005-SM-7SB7H.Aligned.sortedByCoord.out.patched.md.bam	db2c54e07383e4852100f30550917f55	4710706732	dg.ANV0/5000e067-31dc-4fb9-8d20-cbba5acdc20e
GTEX-18D9B-0005-SM-7PBYL	GTEX-18D9B-0005-SM-7PBYL.Aligned.sortedByCoord.out.patched.md.bam	85f822f95b4529ede5cc66a1fc5b9fce	5581419413	dg.ANV0/24fcca97-30ba-420e-8ce5-86747c7b74a3
GTEX-18D9U-0006-SM-7SB6M	GTEX-18D9U-0006-SM-7SB6M.Aligned.sortedByCoord.out.patched.md.bam	f0a3c7d10a44289c990f8d5262d695be	4682728932	dg.ANV0/2312afdc-7ab6-42c2-985b-228b4ee578de
GTEX-18QFQ-0006-SM-7SB6X	GTEX-18QFQ-0006-SM-7SB6X.Aligned.sortedByCoord.out.patched.md.bam	39b472d849e406a740480c8c4b62198e	4967368873	dg.ANV0/68f6ceac-6b2f-403f-b5d7-5a4ca0b44f5a
GTEX-1A32A-0006-SM-7PC1Y	GTEX-1A32A-0006-SM-7PC1Y.Aligned.sortedByCoord.out.patched.md.bam	209e44a43e3bbfc4e33e522b9d619478	7110612489	dg.ANV0/cf3636c6-204e-4a90-a85e-c09455c06882
GTEX-1A3MV-0005-SM-7PC1O	GTEX-1A3MV-0005-SM-7PC1O.Aligned.sortedByCoord.out.patched.md.bam	3daca15f8c02bdb2bfb12a38fcc2f575	6365206238	dg.ANV0/374acc0d-1903-44a4-ba0f-e61edc0668c6
GTEX-1A3MW-0006-SM-7MKGU	GTEX-1A3MW-0006-SM-7MKGU.Aligned.sortedByCoord.out.patched.md.bam	82fc12a54bf929da61b98ee0827bd8e1	5458250088	dg.ANV0/55fb8277-65c5-45af-999f-08f81275aec0
GTEX-1A3MX-0005-SM-7MGW7	GTEX-1A3MX-0005-SM-7MGW7.Aligned.sortedByCoord.out.patched.md.bam	c43c41853cfd643d720869246556d8a6	4747275910	dg.ANV0/346d110c-0af7-4dff-b77f-b1f98b159760
GTEX-1A8FM-0006-SM-7MGWI	GTEX-1A8FM-0006-SM-7MGWI.Aligned.sortedByCoord.out.patched.md.bam	153784d85ac4bfada370b84b4acf1bb1	4949700088	dg.ANV0/eb62326b-70e6-44d0-9005-06da735d5d60
GTEX-1A8G6-0006-SM-7PC1X	GTEX-1A8G6-0006-SM-7PC1X.Aligned.sortedByCoord.out.patched.md.bam	cc4e72f788e123068f57cdf53c487a21	8485409178	dg.ANV0/5da3de3a-0916-4848-b21f-cf7db6d3f9e0
GTEX-1A8G7-0006-SM-7P8RM	GTEX-1A8G7-0006-SM-7P8RM.Aligned.sortedByCoord.out.patched.md.bam	e30aaa9ce2c4b307d36d88b0e9ff3e6a	7164203477	dg.ANV0/6e26e2d0-91fe-493e-9d82-46e8d8456e90
GTEX-1AMEY-0005-SM-7PBYK	GTEX-1AMEY-0005-SM-7PBYK.Aligned.sortedByCoord.out.patched.md.bam	5f9413d54dbc33d24e2529020a2980e3	6051323375	dg.ANV0/00ed5016-5f32-4fe9-be3e-a9c55dc79aad
GTEX-1AMFI-0006-SM-9KNTQ	GTEX-1AMFI-0006-SM-9KNTQ.Aligned.sortedByCoord.out.patched.md.bam	69900af42eaf2fd039a157fc66d20a3b	6509051370	dg.ANV0/e20f76c5-430c-4d53-939d-db3000ca8553
GTEX-1AX8Z-0006-SM-9KNVB	GTEX-1AX8Z-0006-SM-9KNVB.Aligned.sortedByCoord.out.patched.md.bam	f3b4be3e064498504073ac2487ceddf6	5787059654	dg.ANV0/647e39f4-b909-48db-a1dd-945738c26731
GTEX-1AX9I-0005-SM-9MQKI	GTEX-1AX9I-0005-SM-9MQKI.Aligned.sortedByCoord.out.patched.md.bam	73c78a826d63558ce1bf0331ec344bce	4304813189	dg.ANV0/b26e97f6-0210-4224-bf21-660d176bc296
GTEX-1AX9J-0005-SM-9MQKU	GTEX-1AX9J-0005-SM-9MQKU.Aligned.sortedByCoord.out.patched.md.bam	ebf7abffb9fd2d8bb96e9d3e60c81563	4431215880	dg.ANV0/a83b3c06-3b4e-4ee3-9b5c-c526c73473ba
GTEX-1AX9K-0006-SM-9KNVP	GTEX-1AX9K-0006-SM-9KNVP.Aligned.sortedByCoord.out.patched.md.bam	1429f1078cf32b478acc6bfcf1077e1c	7418458999	dg.ANV0/d1373a0c-a1a1-41c4-90ba-cdf01c5721c4
GTEX-1AYCT-0005-SM-7SB6V	GTEX-1AYCT-0005-SM-7SB6V.Aligned.sortedByCoord.out.patched.md.bam	e6127a60f16548278f85925a88b4adc6	7004331977	dg.ANV0/60572508-c9ee-427b-9bc6-4c9d741f823c
GTEX-1AYD5-0005-SM-7SB6L	GTEX-1AYD5-0005-SM-7SB6L.Aligned.sortedByCoord.out.patched.md.bam	1c90ae6a0e031afbbef362e4203ac679	5238874013	dg.ANV0/1b130798-462e-43ee-84e4-a718c493b82c
GTEX-1B8KE-0006-SM-7SB6W	GTEX-1B8KE-0006-SM-7SB6W.Aligned.sortedByCoord.out.patched.md.bam	1cbf4ca849b00d044d7df257a43fda1a	4856195084	dg.ANV0/cc9a672f-5d8f-4b23-afc0-9bf963656dd6
GTEX-1B8KZ-0006-SM-7MXTJ	GTEX-1B8KZ-0006-SM-7MXTJ.Aligned.sortedByCoord.out.patched.md.bam	20ef698f552d25d271a51c1de09ab94c	9333070529	dg.ANV0/e14a3382-6d1b-4a6f-bf2b-e9e97df6ffc5
GTEX-1B8L1-0005-SM-9MQK6	GTEX-1B8L1-0005-SM-9MQK6.Aligned.sortedByCoord.out.patched.md.bam	5e066f5d8d386ffdf59ede680267c725	5067914215	dg.ANV0/bcbaf06d-6754-43a0-8057-46aa3058efb8
GTEX-1B8SF-0005-SM-7MGVK	GTEX-1B8SF-0005-SM-7MGVK.Aligned.sortedByCoord.out.patched.md.bam	87b97767ae8124b17a26ae7787859135	4694138052	dg.ANV0/8aab96e3-d443-4ee1-af6f-21c92e0a9f6f
GTEX-1B8SG-0006-SM-7MKFA	GTEX-1B8SG-0006-SM-7MKFA.Aligned.sortedByCoord.out.patched.md.bam	ae0ba1cf82e0e0c296bd8e6a773ba85a	6524217464	dg.ANV0/df9c1b8f-4bed-42ac-a3df-ac5b81e51b88
GTEX-1B932-0005-SM-9KNTP	GTEX-1B932-0005-SM-9KNTP.Aligned.sortedByCoord.out.patched.md.bam	e57608dbcaed77d9a3af1fa76d6c23a5	7143280052	dg.ANV0/e4ce740c-93b5-4660-9d9d-82043ebb2420
GTEX-1B933-0006-SM-7P8OP	GTEX-1B933-0006-SM-7P8OP.Aligned.sortedByCoord.out.patched.md.bam	3251947db4321f238df672e8441f1002	6869953031	dg.ANV0/54ab9c8e-0900-4494-beb3-0dfdb508bd65
GTEX-1B97I-0005-SM-7PC1M	GTEX-1B97I-0005-SM-7PC1M.Aligned.sortedByCoord.out.patched.md.bam	1022ab95deeade24efe14563f06ea4c4	6217753311	dg.ANV0/99515187-8ab2-494e-9d75-6316a82d7a1a
GTEX-1B97J-0005-SM-7MXT5	GTEX-1B97J-0005-SM-7MXT5.Aligned.sortedByCoord.out.patched.md.bam	5e209f54bd9543b28977714db771fa9e	9424481761	dg.ANV0/3aed24b9-fb72-47de-9516-a965920273e1
GTEX-1B996-0006-SM-7P8OS	GTEX-1B996-0006-SM-7P8OS.Aligned.sortedByCoord.out.patched.md.bam	2c16fd38f870f90a822a9e61c4b2d400	8749706344	dg.ANV0/fca92654-b48a-44bb-810a-f2174a193d2c
GTEX-1BAJH-0005-SM-7PC1R	GTEX-1BAJH-0005-SM-7PC1R.Aligned.sortedByCoord.out.patched.md.bam	b3314c575a4d50ca1079283facd6a610	8554754720	dg.ANV0/0eb07375-e837-4101-80e0-9422251da2f6
GTEX-1C2JI-0006-SM-7PC3Q	GTEX-1C2JI-0006-SM-7PC3Q.Aligned.sortedByCoord.out.patched.md.bam	1acdbf2bdefd4d862195ae9795883f8d	6533507019	dg.ANV0/3d589d77-8624-4381-8f82-94f5337523dc
GTEX-1C475-0006-SM-9MQL7	GTEX-1C475-0006-SM-9MQL7.Aligned.sortedByCoord.out.patched.md.bam	bc894121b77c769df68c7810c85b3056	4485740461	dg.ANV0/288d5325-3a57-40c0-a9de-71e6633b8efd
GTEX-1C4CL-0005-SM-7MKF3	GTEX-1C4CL-0005-SM-7MKF3.Aligned.sortedByCoord.out.patched.md.bam	b0c1029bdf5b932eee71c0b9275a601b	7359853854	dg.ANV0/c813bfef-61c2-4901-97ca-bae4b3e75017
GTEX-1C64N-0005-SM-7PBY7	GTEX-1C64N-0005-SM-7PBY7.Aligned.sortedByCoord.out.patched.md.bam	2c9f9f767739dcf1bd8f388d8fe68e48	5875608686	dg.ANV0/1f3eec0c-d204-4aea-8d68-179f6a35ad47
GTEX-1C64O-0006-SM-7PC22	GTEX-1C64O-0006-SM-7PC22.Aligned.sortedByCoord.out.patched.md.bam	211a2f57b433e93de6ea572513a6bf40	5500006224	dg.ANV0/d96213db-21e7-4d46-8522-4a96adc7a495
GTEX-1C6VQ-0005-SM-7P8OR	GTEX-1C6VQ-0005-SM-7P8OR.Aligned.sortedByCoord.out.patched.md.bam	0b132f948ee4d42e9b0b0ab8829d269a	9015888413	dg.ANV0/3f2b31e5-addb-426b-bb3a-d63ecd84e0f6
GTEX-1C6VR-0005-SM-7MKF7	GTEX-1C6VR-0005-SM-7MKF7.Aligned.sortedByCoord.out.patched.md.bam	e113017a06d3e89929b550d6d5b4c74d	7198793699	dg.ANV0/6df23553-b1d1-45f2-8fc9-c1919d45c93a
GTEX-1C6VS-0005-SM-7MGWG	GTEX-1C6VS-0005-SM-7MGWG.Aligned.sortedByCoord.out.patched.md.bam	e6ea10bd28850c798559da3ddfa47401	5666491750	dg.ANV0/61f02b3c-acbe-4f37-872b-dd13aab4cc4d
GTEX-1CAMR-0006-SM-ACKV5	GTEX-1CAMR-0006-SM-ACKV5.Aligned.sortedByCoord.out.patched.md.bam	6f837b04d0a113e30fb6c8ec1c53accd	6079631815	dg.ANV0/964c5729-5da7-40e8-913e-04c419587b81
GTEX-1CAMS-0005-SM-ARL6Y	GTEX-1CAMS-0005-SM-ARL6Y.Aligned.sortedByCoord.out.patched.md.bam	a3e7c8d1d55ae9f2f0d986bad54031ad	3793872316	dg.ANV0/883c5ed5-b0af-46ae-82d9-f3570c782ac2
GTEX-1CB4E-0005-SM-ADEGS	GTEX-1CB4E-0005-SM-ADEGS.Aligned.sortedByCoord.out.patched.md.bam	656ba28583a1fb7d48b123b9b973da7e	4268148553	dg.ANV0/cae0c62b-d0bd-453f-acee-18d382bfca4b
GTEX-1CB4G-0006-SM-AHZ22	GTEX-1CB4G-0006-SM-AHZ22.Aligned.sortedByCoord.out.patched.md.bam	5db4810bf061113e2cdf66c615deb729	8451442579	dg.ANV0/db98f00c-f104-454b-8173-6b5ebfae01ca
GTEX-1CB4H-0006-SM-A96RE	GTEX-1CB4H-0006-SM-A96RE.Aligned.sortedByCoord.out.patched.md.bam	d248315bc8e4f4080e7cf0e41b61144d	3330914757	dg.ANV0/b708d708-05d7-4543-8585-e04cb56b06bf
GTEX-1CB4I-0006-SM-A96RF	GTEX-1CB4I-0006-SM-A96RF.Aligned.sortedByCoord.out.patched.md.bam	9f8ac8b87fc4d02cb62e2de7095ed831	3462947203	dg.ANV0/ba489121-c961-4017-90c6-772c60bc65df
GTEX-1CB4J-0006-SM-ACKV6	GTEX-1CB4J-0006-SM-ACKV6.Aligned.sortedByCoord.out.patched.md.bam	ae6d015cb12d728afeedb8ebf4fd7eca	8578492476	dg.ANV0/9b15fbe0-ec71-478a-8133-431749348d40
GTEX-1E1VI-0005-SM-ARU6H	GTEX-1E1VI-0005-SM-ARU6H.Aligned.sortedByCoord.out.patched.md.bam	2ddcf95230814f19df58de71c7365cb7	4738025905	dg.ANV0/2523cd07-c812-4d77-b942-4b601d5bf693
GTEX-1E2YA-0006-SM-AHZ23	GTEX-1E2YA-0006-SM-AHZ23.Aligned.sortedByCoord.out.patched.md.bam	c22b6636a6a5474669cd2f0bf6feb779	8022489691	dg.ANV0/73bd4897-80cf-4dca-88ee-92971b9c117d
GTEX-1EH9U-0005-SM-ACKV3	GTEX-1EH9U-0005-SM-ACKV3.Aligned.sortedByCoord.out.patched.md.bam	cbc214c4075bcafc05736fb05499ef91	7069428631	dg.ANV0/7254c686-311c-4e4b-b753-844e2bfc9c77
GTEX-1EKGG-0005-SM-AHZ1Z	GTEX-1EKGG-0005-SM-AHZ1Z.Aligned.sortedByCoord.out.patched.md.bam	d4e324f3000c36420b7ae88375132fb8	13296745610	dg.ANV0/3eb6f346-792b-4525-8c86-c79519a9ea6d
GTEX-1EMGI-0006-SM-ACKVA	GTEX-1EMGI-0006-SM-ACKVA.Aligned.sortedByCoord.out.patched.md.bam	94b407841c34715175b15478ab16ecd5	7883815808	dg.ANV0/a6b46f7d-30d7-471e-91de-7fcce1e87823
GTEX-1EN7A-0006-SM-AHZ4O	GTEX-1EN7A-0006-SM-AHZ4O.Aligned.sortedByCoord.out.patched.md.bam	6a0f7ad8a2e26a0f55e177722985f764	4299872808	dg.ANV0/a575acd4-6d29-4f6b-be4d-83236e9c56e7
GTEX-1EU9M-0006-SM-ARU6I	GTEX-1EU9M-0006-SM-ARU6I.Aligned.sortedByCoord.out.patched.md.bam	1e094b9274b3fd641f0233aa1ab225b3	3875526407	dg.ANV0/39ea5200-417b-4fc2-802a-8fb4d69fce6b
GTEX-1EWIQ-0005-SM-ADEHB	GTEX-1EWIQ-0005-SM-ADEHB.Aligned.sortedByCoord.out.patched.md.bam	108a118cbc9f7bb8da674705404bbb40	13800888469	dg.ANV0/3a076356-9278-488c-ae19-36faba5e78f6
GTEX-1EX96-0006-SM-ARU6J	GTEX-1EX96-0006-SM-ARU6J.Aligned.sortedByCoord.out.patched.md.bam	1a7c88f5066612e7bc48d08eefa48f08	4411493276	dg.ANV0/c45df82c-78cd-4ffb-bbb2-bbd08c86b280
GTEX-1F48J-0006-SM-ARL6W	GTEX-1F48J-0006-SM-ARL6W.Aligned.sortedByCoord.out.patched.md.bam	be032894d16ad270344ba5d17e9e5373	5018201813	dg.ANV0/494c816b-05fc-4721-a82d-d639f08370ec
GTEX-1F52S-0006-SM-ARL6X	GTEX-1F52S-0006-SM-ARL6X.Aligned.sortedByCoord.out.patched.md.bam	058e70da05f6aa1b2c82ef1389b25852	4721532635	dg.ANV0/b7e195bf-83b8-457c-9973-bc29b9fb704a
GTEX-1F5PK-0005-SM-A96RM	GTEX-1F5PK-0005-SM-A96RM.Aligned.sortedByCoord.out.patched.md.bam	633b7d36946802b78d26ae39082b14ea	3593864166	dg.ANV0/e032dc0b-bded-43b8-a6e1-fbd9e836a379
GTEX-1F6I4-0005-SM-ARZKZ	GTEX-1F6I4-0005-SM-ARZKZ.Aligned.sortedByCoord.out.patched.md.bam	69c8421b0b4f57dae98d3e69f33bf5e8	15140163022	dg.ANV0/c3ad1f95-78ca-4b8a-9346-79605de5b3db
GTEX-1F6IF-0005-SM-ARU6K	GTEX-1F6IF-0005-SM-ARU6K.Aligned.sortedByCoord.out.patched.md.bam	b77b2817e448409bfd50ae8a8ff588f0	4191243048	dg.ANV0/42bedadc-64c8-4545-8eb7-868f6bfd42c4
GTEX-1F75I-0005-SM-ADEHC	GTEX-1F75I-0005-SM-ADEHC.Aligned.sortedByCoord.out.patched.md.bam	acccba777cb842b72f6810785bb817a6	7427059991	dg.ANV0/741fc79b-fe11-4e4b-bff4-fc13651ce600
GTEX-1F75W-0005-SM-A9SMP	GTEX-1F75W-0005-SM-A9SMP.Aligned.sortedByCoord.out.patched.md.bam	438a0a1e4799c305f81bfdde182dfa9b	10548343200	dg.ANV0/41b4728c-522e-4e92-8296-71d4349a398c
GTEX-1F7RK-0006-SM-ACKV4	GTEX-1F7RK-0006-SM-ACKV4.Aligned.sortedByCoord.out.patched.md.bam	b0b0d4765ffec0cb54d9deb1f38f8649	11865964333	dg.ANV0/6a8cd8ae-c6e4-450d-b4ed-56dfcdc6c96e
GTEX-1F88F-0005-SM-A9SK2	GTEX-1F88F-0005-SM-A9SK2.Aligned.sortedByCoord.out.patched.md.bam	91bfcec9baea41f5610359b6fdd7fcd8	6266873084	dg.ANV0/06337eb2-cf43-4cca-a260-ee69c84feb5d
GTEX-1GF9U-0005-SM-A9SK1	GTEX-1GF9U-0005-SM-A9SK1.Aligned.sortedByCoord.out.patched.md.bam	4a832fbb906069c9ae191dc70e941c7d	6277670625	dg.ANV0/44df9cf8-2608-4d1d-8091-473c231cacf8
GTEX-1GF9V-0006-SM-A96RD	GTEX-1GF9V-0006-SM-A96RD.Aligned.sortedByCoord.out.patched.md.bam	6cfa77347ade9e12be79dfa25acaa83c	4337092822	dg.ANV0/84e997d5-0acd-4370-9f93-82f9c490743f
GTEX-1GF9W-0006-SM-ARZL1	GTEX-1GF9W-0006-SM-ARZL1.Aligned.sortedByCoord.out.patched.md.bam	169adb1007b51deb1933c5efe5750f00	4249610162	dg.ANV0/48ce4ad1-0726-43a9-b24f-fc6255366ca8
GTEX-1GF9X-0005-SM-A9G3R	GTEX-1GF9X-0005-SM-A9G3R.Aligned.sortedByCoord.out.patched.md.bam	db86f709631ab38d3f3f037b9de023d8	4725078421	dg.ANV0/9b7227a4-e8ff-4181-9dd6-66f56149310e
GTEX-1GMR2-0005-SM-ADEH3	GTEX-1GMR2-0005-SM-ADEH3.Aligned.sortedByCoord.out.patched.md.bam	cee97e67dc2538cd327b815955520345	9000805429	dg.ANV0/ef7e5333-e984-4770-9f78-a9d9072807f8
GTEX-1GMR3-0005-SM-ADEGR	GTEX-1GMR3-0005-SM-ADEGR.Aligned.sortedByCoord.out.patched.md.bam	ea2397543acf58f99ccb53413dae46e0	6484429789	dg.ANV0/9e33be02-fa9e-49cd-a2fe-2e21589a282a
GTEX-1GMR8-0005-SM-ARZL2	GTEX-1GMR8-0005-SM-ARZL2.Aligned.sortedByCoord.out.patched.md.bam	f0ce2315d7e8e73ea2987eadc9d64af4	5597916128	dg.ANV0/b0d279c1-fe01-4e36-995b-8d1354c15ae6
GTEX-1GMRU-0006-SM-AHZ21	GTEX-1GMRU-0006-SM-AHZ21.Aligned.sortedByCoord.out.patched.md.bam	4ac8a682fe570a2ebd888967cd0cd75f	8879306310	dg.ANV0/814704df-1ac3-4c21-ae65-0fe2e030460b
GTEX-1GN1U-0006-SM-ARU6G	GTEX-1GN1U-0006-SM-ARU6G.Aligned.sortedByCoord.out.patched.md.bam	f2eae7cd0fe699d738e90f25f3b94f17	4675740852	dg.ANV0/0a245d34-52e1-4f07-a5b4-eab012edfb1b
GTEX-1GN1V-0006-SM-ADEHD	GTEX-1GN1V-0006-SM-ADEHD.Aligned.sortedByCoord.out.patched.md.bam	79dc4988fc029f0c2dc097a3d92eb386	7077345363	dg.ANV0/194964eb-092f-438c-9e92-0b8c89ac029a
GTEX-1GN1W-0006-SM-A9SKL	GTEX-1GN1W-0006-SM-A9SKL.Aligned.sortedByCoord.out.patched.md.bam	030f00f5bbcef5256d01ca5600ddc93f	6003298866	dg.ANV0/a9df1890-ebc0-4d88-9625-bd6e7decad67
GTEX-1GN2E-0005-SM-ARU6L	GTEX-1GN2E-0005-SM-ARU6L.Aligned.sortedByCoord.out.patched.md.bam	465357335b69f3ff5a6644890b2a3621	5298194127	dg.ANV0/623288ea-68c8-451e-b290-4dfc87c50487
GTEX-1GN73-0005-SM-ACKVI	GTEX-1GN73-0005-SM-ACKVI.Aligned.sortedByCoord.out.patched.md.bam	9f3461a3137dd32fe24d64eb351bf526	7402797069	dg.ANV0/4123de96-84fe-4754-988f-13501326ff26
GTEX-1GPI6-0005-SM-ADEGT	GTEX-1GPI6-0005-SM-ADEGT.Aligned.sortedByCoord.out.patched.md.bam	1074293c356754b86a886d89773a15fa	7080840886	dg.ANV0/36f31030-f767-4544-9cee-6016b32550ff
GTEX-1GPI7-0005-SM-A9G13	GTEX-1GPI7-0005-SM-A9G13.Aligned.sortedByCoord.out.patched.md.bam	8705f640ec398c811fd96aaee3a04727	5591446804	dg.ANV0/2e646377-bf48-4333-9b96-b1045515b682
GTEX-1GTWX-0006-SM-ARZL3	GTEX-1GTWX-0006-SM-ARZL3.Aligned.sortedByCoord.out.patched.md.bam	b826e03b6e5ac4ebd24028f15b654e5b	4160920809	dg.ANV0/52b9b125-2cbe-403b-b92d-f9b0609a2e59
GTEX-1GZ2Q-0005-SM-ARL71	GTEX-1GZ2Q-0005-SM-ARL71.Aligned.sortedByCoord.out.patched.md.bam	0c7311ae3196f6051408689d9e16e1f2	5045942333	dg.ANV0/a35dd43e-cbce-4c29-9ceb-a29bb8076b28
GTEX-1GZ4H-0005-SM-ARZL7	GTEX-1GZ4H-0005-SM-ARZL7.Aligned.sortedByCoord.out.patched.md.bam	2290250d9c480a703328ea0c38c654ea	5079862949	dg.ANV0/28f0a837-a032-4f56-8b72-2a8c38dfd9b5
GTEX-1GZHY-0005-SM-ARZL6	GTEX-1GZHY-0005-SM-ARZL6.Aligned.sortedByCoord.out.patched.md.bam	c4fe48ea2e6ac17b9152bc87fbc33b13	5900316527	dg.ANV0/668dac94-1ddb-4ab5-9f8a-5e918b33742d
GTEX-1H11D-0005-SM-ACKV7	GTEX-1H11D-0005-SM-ACKV7.Aligned.sortedByCoord.out.patched.md.bam	11ee18130113fb3aa9d2417103416b3a	7154688783	dg.ANV0/54d584f1-4afb-48be-b7e4-e2ff83ba50fc
GTEX-1H1CY-0005-SM-A9G15	GTEX-1H1CY-0005-SM-A9G15.Aligned.sortedByCoord.out.patched.md.bam	7ea99356d31c26b3e6be6332b4b59e21	6552320023	dg.ANV0/040fbae6-d8e2-4cf1-8f9a-6fc5a8ec4cac
GTEX-1H1DE-0005-SM-A9SK4	GTEX-1H1DE-0005-SM-A9SK4.Aligned.sortedByCoord.out.patched.md.bam	2b6b662b986fd6b90b5b82295f36e322	9054198443	dg.ANV0/cc775bda-0a97-412a-a404-2a203afec132
GTEX-1H1DF-0005-SM-ADEGU	GTEX-1H1DF-0005-SM-ADEGU.Aligned.sortedByCoord.out.patched.md.bam	2ebc2af4a2062b46bec7a632e8f81ea4	6296428484	dg.ANV0/8d079e37-da4e-49d7-a1c7-d15fdaa107fd
GTEX-1H1DG-0006-SM-ARZL4	GTEX-1H1DG-0006-SM-ARZL4.Aligned.sortedByCoord.out.patched.md.bam	f393ae6cfc59fb641a70f99e39699e85	5106422780	dg.ANV0/d6dd0b93-3e13-45db-b3bb-6bf559ccad8e
GTEX-1H1E6-0005-SM-ARZL5	GTEX-1H1E6-0005-SM-ARZL5.Aligned.sortedByCoord.out.patched.md.bam	f77bb13568975ef0114e30175c84cff0	3343568838	dg.ANV0/80ea9f7f-6bed-4ba9-90e5-c5992e86e9c0
